Date,HAR_RV_forecast,RV_actual
2023-07-14,0.000760846379851416,0.0004015210047408001
2023-07-17,0.0007587183352517543,0.00010900400923959995
2023-07-18,0.0007286374312498781,0.00018072483932979986
2023-07-19,0.000728726970392424,0.0011561323740240002
2023-07-20,0.0004181390689125088,0.0002748043820475996
2023-07-21,0.00041463548781478634,0.0007993697879774005
2023-07-24,0.00045457291491278815,0.0005079792951176002
2023-07-25,0.00047044439157174447,1.2977388070476254e-05
2023-07-26,0.0004194540374378464,0.0024550176806991
2023-07-27,0.0005543566539384381,0.0078257945524794
2023-07-28,0.000866692319198812,0.0060692412426128035
2023-07-31,0.0010121008488503769,0.0004953451283944998
2023-08-01,0.0009514571189761332,0.0004740106330187002
2023-08-02,0.0009617021996718586,0.0207801437652192
2023-08-03,0.0014794326351733331,0.00011283232251569992
2023-08-04,0.0011877130590348991,0.005112588992267501
2023-08-07,0.0012973309849629228,0.006555997999465399
2023-08-08,0.0014067046310379783,0.00019194560273010008
2023-08-09,0.0012813233852615685,3.5365764653406904e-06
2023-08-10,0.0007940613440307069,4.784202453598355e-05
2023-08-11,0.0008442570739063797,0.004335347043049601
2023-08-14,0.00090929910152544,1.8288534391558822e-06
2023-08-15,0.0005373721050059332,0.011015675450536996
2023-08-16,0.0010799501569135552,0.00037074971096160005
2023-08-17,0.0010033077995295668,0.004102940473986203
2023-08-18,0.0011704728802300148,0.0011246334556202005
2023-08-21,0.0010606671299228994,9.752945770655002e-05
2023-08-22,0.001000762394835441,8.807367059596174e-05
2023-08-23,0.0006676251891003499,0.0036131171597293
2023-08-24,0.0008709089457965284,0.005412778037793803
2023-08-25,0.0009360166738294954,0.008560588398668897
2023-08-28,0.0011751605546536164,0.0015223110735467003
2023-08-29,0.0011459423366537394,0.0018211618834057996
2023-08-30,0.0011789739211383865,0.0016197052826383003
2023-08-31,0.0011346197036381878,0.0005102056968098999
2023-09-01,0.0009850165130795905,0.0012969360694717004
2023-09-05,0.0007307494655712406,0.004613514736734001
2023-09-06,0.0008793032992583542,0.0009562434549175002
2023-09-07,0.0008082913299015266,1.2024689877318617e-05
2023-09-08,0.0006613915412899628,0.001573339588507999
2023-09-11,0.0007874196886174039,8.387292198204896e-06
2023-09-12,0.0006506892821371149,0.0009415039837114995
2023-09-13,0.0005583283597126537,0.0029317244225339012
2023-09-14,0.0006771808924294485,0.002520114641706599
2023-09-15,0.0007839116672956196,0.005319854093394599
2023-09-18,0.0009074781280638418,0.00022843213147029977
2023-09-19,0.0008456367148380603,6.126272350377978e-05
2023-09-20,0.0007846723138423879,0.004964132500286199
2023-09-21,0.0009435697641260441,0.021651298595061902
2023-09-22,0.0014566526424132187,0.00038317539440069995
2023-09-25,0.0012400301304438437,0.000309623191845
2023-09-26,0.0012256190645880446,0.012987465189444602
2023-09-27,0.0015809006365193959,0.0015020578294713996
2023-09-28,0.0014269267827918693,0.002450643540343599
2023-09-29,0.001095764970675436,0.00010665964469090013
2023-10-02,0.001004680888280797,2.626379302738363e-05
2023-10-03,0.0009610765187910202,0.013503473448849704
2023-10-04,0.0011655644445203138,0.003916971286431401
2023-10-05,0.0011932369493561075,2.3587786160639737e-05
2023-10-06,0.00099332644718396,0.003351301540625901
2023-10-09,0.0012015711569429695,0.00020236034942800002
2023-10-10,0.0011256973403662779,0.001489055142095101
2023-10-11,0.0008576749897183559,0.0032238153874375015
2023-10-12,0.0008533294993198459,0.0013404338395416006
2023-10-13,0.0008836727265460407,0.021412784237984702
2023-10-16,0.0014560549235193233,0.013374991704187603
2023-10-17,0.0016945514103395287,0.0014586515271452006
2023-10-18,0.001595642721672054,0.0052227670513207
2023-10-19,0.0016883431162842799,0.0115432639787408
2023-10-20,0.0018950216547218366,0.00020685300314940007
2023-10-23,0.0014071438877141264,0.004058932087344202
2023-10-24,0.0012949390389792631,0.0050700941935866
2023-10-25,0.0013871596441709393,0.0038848782181381027
2023-10-26,0.001358076856764384,0.0005750314857358003
2023-10-27,0.0010196121331284592,0.0007913398876314003
2023-10-30,0.0010426515115645298,0.0054973663711423955
2023-10-31,0.0011390040214758208,0.0072308048136342
2023-11-01,0.001216628419629219,0.005268224187051202
2023-11-02,0.0012508913423590127,0.0055394278477394
2023-11-03,0.0013494440510875422,0.0024086171189684
2023-11-06,0.0013516104439501193,1.8116318129948636e-06
2023-11-07,0.0010357245566501461,2.903206541734984e-05
2023-11-08,0.0009360699298821474,0.0006055762266581001
2023-11-09,0.0008565576583117311,0.0031927816391706014
2023-11-10,0.0007929211719435562,0.005786952848618599
2023-11-13,0.0009511710470728111,0.0016641421270869997
2023-11-14,0.0009803056379274779,0.0017222398467984996
2023-11-15,0.0010008687778326059,2.0022338300093303e-06
2023-11-16,0.0008107892368979505,9.65327179193294e-05
2023-11-17,0.0007972175074311632,0.001368161664988
2023-11-20,0.0006602978563150796,0.0008218596411171
2023-11-21,0.0005901737564445699,2.0118699801814742e-05
2023-11-22,0.00043719050865895177,0.0014571552831126
2023-11-24,0.0005796023952203952,0.0009499024088639996
2023-11-27,0.0006117021866060919,0.00033456088582820026
2023-11-28,0.0005354139307529711,1.0000000000000018e-08
2023-11-29,0.0003751514440957327,0.0005105633371074998
2023-11-30,0.0005199519406526237,2.1476280460707046e-05
2023-12-01,0.00037817344533311537,0.0005153707735897999
2023-12-04,0.0003578481068603368,0.0012256677223538004
2023-12-05,0.0004318795463036692,0.0003147353107508
2023-12-06,0.00042474579458257153,8.641033198727569e-05
2023-12-07,0.00037819364931933504,4.782912058153178e-05
2023-12-08,0.0003745910218545706,0.0031246033371419993
2023-12-11,0.0005705165351338101,0.0005026149008400001
2023-12-12,0.0005125536983492207,0.0020568080624692006
2023-12-13,0.0006021972742621236,9.787945546260164e-05
2023-12-14,0.0005342719965107615,0.0005527967383455002
2023-12-15,0.0005690530757709602,0.0002610077662206001
2023-12-18,0.0004383680746302483,0.0005083002578758999
2023-12-19,0.00044831160625785946,5.729018046926744e-06
2023-12-20,0.0002865500106141557,0.0075825721870768
2023-12-21,0.0007217634584234507,2.153772214445221e-06
2023-12-22,0.0005731689759374828,0.002160876664146099
2023-12-26,0.0007453377654345268,9.462904317097665e-06
2023-12-27,0.0006335349526532972,0.0019419001763211006
2023-12-28,0.0007785830495237009,1.0332411750430393e-05
2023-12-29,0.00046087238007836155,2.586582013242492e-06
2024-01-02,0.00044551908796747636,0.003421816297974399
2024-01-03,0.000599541386294671,0.0038061079042674
2024-01-04,0.0007522227586158862,4.083965796940569e-05
2024-01-05,0.0006149950721664078,0.0032244089628980007
2024-01-08,0.0007945369134410412,0.0004174796162548001
2024-01-09,0.0007672785000089644,0.0006135155576203997
2024-01-10,0.0006941286415789651,3.0271520236307594e-05
2024-01-11,0.000508705670474393,0.00039590837204299997
2024-01-12,0.0005499211228714792,0.00042787611672299975
2024-01-16,0.0003905964430001091,0.007389300558544797
2024-01-17,0.0007726534487482605,0.004407418093533197
2024-01-18,0.0008900610588112329,0.0020840301326054997
2024-01-19,0.0009308812867107122,0.0036646360896560007
2024-01-22,0.0010318359448587826,6.89849293944444e-05
2024-01-23,0.0009274760471479099,0.002473903924913801
2024-01-24,0.0009029862818168493,0.0021105265307231995
2024-01-25,0.0008169219514626541,0.000543741580894
2024-01-26,0.0007454432928198771,0.0002024200855438003
2024-01-29,0.0005985740481007094,0.0006410019473951001
2024-01-30,0.0006412921471573687,0.00046459167785089974
2024-01-31,0.0005415237399679149,0.0056602106270816
2024-02-01,0.0007499818999225641,0.0011089669649936003
2024-02-02,0.0007436773868433996,4.6916113100388736e-06
2024-02-05,0.0006360494133031918,0.0001711383595318001
2024-02-06,0.0006685018281336782,0.0020838868811802
2024-02-07,0.0007725064406627104,0.00031571123044889975
2024-02-08,0.0005192227645780271,9.760381408427686e-06
2024-02-09,0.0004163314870716226,0.00011852814181309993
2024-02-12,0.00044884746443989344,0.005549454432959898
2024-02-13,0.0007639489877030778,0.01667320194409841
2024-02-14,0.0012232786304773896,0.009473365512758099
2024-02-15,0.0014041881518905394,0.0006794976321930998
2024-02-16,0.001304190243872673,0.0002651628029394999
2024-02-20,0.0012618870987796153,0.006337839030918
2024-02-21,0.0013928036334389976,2.70663013022135e-05
2024-02-22,0.0009298153835503172,0.002868719635750701
2024-02-23,0.000869778259741965,0.0031208686022269993
2024-02-26,0.0009469688942246906,5.393347886391146e-07
2024-02-27,0.000755320223781922,0.0005207732111475999
2024-02-28,0.0007028383958757954,0.0009043308509953995
2024-02-29,0.0007485708167500387,0.0010438351326828002
2024-03-01,0.0006759376658975989,0.00047871844634910003
2024-03-04,0.0005208042592593239,0.0008164481397811999
2024-03-05,0.0005706588230657316,0.0048215855880909975
2024-03-06,0.0008034437907392534,7.641019824274778e-06
2024-03-07,0.0006561575132556786,1.7203835612651963e-05
2024-03-08,0.0006311076306839881,0.00042283737961849996
2024-03-11,0.000677045157074236,0.0010269239898086002
2024-03-12,0.0007023110629500722,0.009034019912651806
2024-03-13,0.0009206594550380576,4.2574364926732444e-05
2024-03-14,0.000808244987239401,0.0021334666057012
2024-03-15,0.0009450295631473203,4.919404800917959e-07
2024-03-18,0.0007222614450660418,3.100330282632717e-05
2024-03-19,0.0007452370339131708,0.0013132345523810993
2024-03-20,0.0005284276714560459,0.003375067222537698
2024-03-21,0.0007048412090955276,8.548093681026833e-05
2024-03-22,0.0005476599292466757,0.00011616777656830002
2024-03-25,0.0005570161987303828,9.81146458062413e-05
2024-03-26,0.0005496775217845628,1.4325616139171202e-05
2024-03-27,0.0004597091474042655,0.0012504177586032002
2024-03-28,0.00037370572155893294,0.00031816436169580033
2024-04-01,0.0003803639064698699,0.0023060440712035007
2024-04-02,0.0005437696640887712,0.004619483475059699
2024-04-03,0.0007502285909263971,0.00037446987535839996
2024-04-04,0.0007161950563408673,0.017390414827229406
2024-04-05,0.0012428921024859598,0.0003907012462878999
2024-04-08,0.0011167919840674165,0.0028971105340335015
2024-04-09,0.0011952263596897313,0.00019381374783410005
2024-04-10,0.001042042905747334,0.0028402609235332007
2024-04-11,0.0011691870731077,0.0033614391845465004
2024-04-12,0.0008431792322824125,0.0222762351130936
2024-04-15,0.0014302869292666482,0.011064356509584894
2024-04-16,0.001571848408439597,0.0019466631032105
2024-04-17,0.0015304883632082,0.00010775025674760009
2024-04-18,0.0013897938088728852,0.00013454878599690004
2024-04-19,0.001352533673524232,0.0014966423963707997
2024-04-22,0.001029796559703344,0.009876468061219605
2024-04-23,0.0010584089657983044,0.005875873426392801
2024-04-24,0.00116274202626881,0.00031289087237619984
2024-04-25,0.0010872634895815656,0.0014664732803963008
2024-04-26,0.0011633888185711902,0.0005003984505191001
2024-04-29,0.0011112933892072911,0.0005877615902873999
2024-04-30,0.0008478272203263651,0.0041817397420755
2024-05-01,0.0008255429088567768,0.00028067041068739984
2024-05-02,0.0007686800650441933,0.0022308648510554006
2024-05-03,0.0008374608376561656,0.007146580430088102
2024-05-06,0.0011005794846248788,1.0000000000000018e-08
2024-05-07,0.0007545669949323392,0.00037876814547660014
2024-05-08,0.0008653379564583987,0.0003075769249836999
2024-05-09,0.0008572830794542585,0.0005825134768825003
2024-05-10,0.0008145700081940928,0.0001230772483921001
2024-05-13,0.0003951565745995344,0.006455994301224002
2024-05-14,0.000842194877199814,0.00017753054367690004
2024-05-15,0.0007240820668640306,0.0056288400974595
2024-05-16,0.0009464537992738295,5.830276598112814e-06
2024-05-17,0.000781201875419294,0.001241524576255
2024-05-20,0.0009238533227025772,0.00017573653195260017
2024-05-21,0.0006954975827504507,0.0005836080334378003
2024-05-22,0.0007290249462491651,0.0012684065885648992
2024-05-23,0.0005231452760680944,0.0014678795264251002
2024-05-24,0.0005923678640365107,0.004629784212831301
2024-05-28,0.0007608277984519803,0.0063553270752921024
2024-05-29,0.0009670846503477649,0.010016703751700804
2024-05-30,0.0012210855650759858,0.00017471550187039993
2024-05-31,0.0010848975867239733,0.01283713902735661
2024-06-03,0.0014393660877211115,0.00021313400750270004
2024-06-04,0.0012349968647053888,1.4500528756551029e-05
2024-06-05,0.001049573392669952,0.0016897928904114003
2024-06-06,0.000982593886040856,1.574471060238475e-05
2024-06-07,0.0008727172371313603,0.0008429988119231
2024-06-10,0.0005124388999206997,0.0017366203066992996
2024-06-11,0.0006178142711231147,7.392199999639068e-05
2024-06-12,0.000573969866524798,0.004239244530288799
2024-06-13,0.0007628030286847575,6.957166984503064e-05
2024-06-14,0.0006795063991203033,0.0034285026698691002
2024-06-17,0.0008502160258005826,5.019117084007105e-05
2024-06-18,0.0007007798192811942,0.001291118172634
2024-06-20,0.0008043800316782222,0.0058767419972414045
2024-06-21,0.0009007648418689038,3.6519495610172816e-05
2024-06-24,0.0007940750233211594,9.605614125692603e-05
2024-06-25,0.0007050783611991712,0.0014026486955891
2024-06-26,0.0008028583679462528,0.0005218870910441997
2024-06-27,0.0007547083931893356,0.0006255812500262997
2024-06-28,0.0004974130416074931,0.0002627026250864001
2024-07-01,0.0004921874166685889,0.0003183854319628
2024-07-02,0.0004895497541048281,0.0002455735612449004
2024-07-03,0.0004087943116613277,2.4762311136041655e-05
2024-07-05,0.00032297199334981307,0.0010079867142012997
2024-07-08,0.00038788573368262516,7.838824913896176e-05
2024-07-09,0.00035041489718738906,0.00012666624384340006
2024-07-10,0.00033505266593840855,0.0007190809465490004
2024-07-11,0.00039008633647874297,2.9523829792009615e-05
2024-07-12,0.00035901595796866356,0.0013142891272327002
2024-07-15,0.00041494995287704497,0.002664041667338002
2024-07-16,0.000572814168130317,2.8324745051047667e-05
2024-07-17,0.0004935150830281913,0.008706657940623894
2024-07-18,0.0008717320574846255,0.0091079995806381
2024-07-19,0.001100115063645839,0.0013226161645981992
2024-07-22,0.0010554807948278502,0.010514395412539701
2024-07-23,0.0012931474601767714,0.0001644902941521
2024-07-24,0.0011450681855296083,0.041365237970336914
2024-07-25,0.0019424037323065534,0.0005296824619499001
2024-07-26,0.001652344792737743,0.014145502351118198
2024-07-29,0.0019865372067674127,0.00016209759941049982
2024-07-30,0.0016696048579983018,0.004044565516515702
2024-07-31,0.0018631091860035454,0.006109022155567902
2024-08-01,0.0013624405959918907,0.016328873479055716
2024-08-02,0.001718273050823131,0.05275509188364771
2024-08-05,0.0024097898300188387,0.2501662474320428
2024-08-06,0.004940548530863235,0.10935022375030329
2024-08-07,0.005574237892008907,2.5408114811419254e-05
2024-08-08,0.00451664159856036,0.024827564012781397
2024-08-09,0.005425493593539506,0.02408769916263491
2024-08-12,0.005318967820179771,0.00027402371941939957
2024-08-13,0.003334341759449873,0.017849045957113688
2024-08-14,0.0026807021406619505,0.012683847924670397
2024-08-15,0.002845259205061426,0.0037364790305045
2024-08-16,0.0024611134318768654,0.0008202563460868003
2024-08-19,0.001955098229466454,0.00010378261038409996
2024-08-20,0.0018507034739476385,0.006499619166714903
2024-08-21,0.0017705449026614835,0.0005886782434370997
2024-08-22,0.0012743805771766388,0.005735187859215301
2024-08-23,0.001432011549765873,0.010252324169462396
2024-08-26,0.0017543308184173102,0.0003283382931762998
2024-08-27,0.0016182436145043369,0.0020799482386271995
2024-08-28,0.001559077741486982,0.010681116215684495
2024-08-29,0.0019121135189240578,0.0079552640645521
2024-08-30,0.0019540026415460245,0.0017995250680922991
2024-09-03,0.0016708561299180334,0.10436078473375916
2024-09-04,0.0036093388284454807,0.0008148955762066004
2024-09-05,0.003150577014819199,0.0047507858891984
2024-09-06,0.002969546226635318,0.013794031622409102
2024-09-09,0.0029506346690819055,0.019689868462637997
2024-09-10,0.0031672337464627425,0.0003688976166825001
2024-09-11,0.001738131190054026,0.005721589588548701
2024-09-12,0.0019197527118168887,0.0012728597156260997
2024-09-13,0.0017953230811683042,0.0009200646245080002
2024-09-16,0.0015253927775311235,0.0011850741597586993
2024-09-17,0.0010106747565892036,0.0007318250110975003
2024-09-18,0.0010107157046377055,0.0011972811663341003
2024-09-19,0.0008107154694808139,0.012114239660424693
2024-09-20,0.0013183043783454493,0.0001228623129938
2024-09-23,0.001150164223092023,0.0002634236755805999
2024-09-24,0.0011444928187495124,0.0010222208299455002
2024-09-25,0.0011877470043021145,1.6965418759350106e-06
2024-09-26,0.0009752475750655316,6.765265321295032e-06
2024-09-27,0.0004302079902371191,0.0096904487734989
2024-09-30,0.0011210630537954172,0.0001864441394646
2024-10-01,0.0010062296320614,0.019832234386972902
2024-10-02,0.0016633239877151857,0.00035603091007129986
2024-10-03,0.001512301338064321,0.006524618573000399
2024-10-04,0.0015707037185144245,0.004161036868951899
2024-10-07,0.0014678500645483334,0.02699032603916211
2024-10-08,0.002004265545398005,0.0030684119304551
2024-10-09,0.0016466452039767007,0.0007018143274485002
2024-10-10,0.0015485577814991892,1.1232983789719416e-05
2024-10-11,0.0013110592464265062,0.0005158374609861001
2024-10-14,0.0013691432346954785,0.0014328627359974993
2024-10-15,0.0007396222645812839,0.0021727105980793
2024-10-16,0.0007022616401889611,0.0027796485802401008
2024-10-17,0.0008108538681699313,0.0005903465804859001
2024-10-18,0.0008045372020420561,0.0033843074528018
2024-10-21,0.0009525544553783508,0.00034902225224849986
2024-10-22,0.0008464429143844261,8.644995295926014e-05
2024-10-23,0.0007428911129616987,0.0030880123762881003
2024-10-24,0.0008282049011047822,6.974538163741318e-05
2024-10-25,0.0007332245481604662,0.0040267960092594994
2024-10-28,0.0008433217649009898,0.0006978005124449998
2024-10-29,0.0008226306136073818,0.0005525608998805001
2024-10-30,0.000821773161372101,0.002591373080322901
2024-10-31,0.0008379946426175884,0.0167303241136348
2024-11-01,0.001336659400980897,0.003232353990406501
2024-11-04,0.0012750858091307238,2.0803499237901345e-05
2024-11-05,0.0011004039652644977,0.0049274851966309
2024-11-06,0.0013453577546434995,0.05318282778654561
2024-11-07,0.002214246156004647,0.004627755390625301
2024-11-08,0.001961731399862311,0.0002976851078187997
2024-11-11,0.0018018277693901683,4.0342953850156135e-06
2024-11-12,0.0016213915122377865,0.0003069841948117
2024-11-13,0.0017513392116238445,0.0023081036198590995
2024-11-14,0.0008505038309459657,0.00041918274524930003
2024-11-15,0.0005977500487970976,0.014482207477629702
2024-11-18,0.0012404614943593247,0.0012469889757852992
2024-11-19,0.001199817481030977,0.0023270965172646017
2024-11-20,0.001264450029188601,0.0023380385164875014
2024-11-21,0.0012687025436253798,0.0002905126695738001
2024-11-22,0.0012030036942405654,0.010325295308256101
2024-11-25,0.0012177743115122453,0.001840589922040501
2024-11-26,0.001185678967086791,0.0012143046198240008
2024-11-27,0.0011401882022347078,1.0000000000000018e-08
2024-11-29,0.0008055554863329948,0.0018271155759460988
2024-12-02,0.0011303672421728841,0.0001603645318496
2024-12-03,0.0006996834785550178,9.0280231572012e-06
2024-12-04,0.0005371933545437011,0.0001257871737491001
2024-12-05,0.0004877530820897036,4.448786583569878e-05
2024-12-06,0.000479243320320354,0.0034280608328085996
2024-12-09,0.0006554274277958072,0.011117341205547408
2024-12-10,0.0010363947612742797,5.069107614689472e-07
2024-12-11,0.0008005924290617482,0.0018692256013294994
2024-12-12,0.0010260048406029467,0.0006115108821639001
2024-12-13,0.0010128810942064178,6.295300194869855e-05
2024-12-16,0.0008809373972565715,0.003816032605393501
2024-12-17,0.0007329106072219921,0.0059696685856316005
2024-12-18,0.0009654079170529777,0.3070375153745234
2024-12-19,0.004767249516839407,0.018698755247494297
2024-12-20,0.004579965237856103,0.07377874063992272
2024-12-23,0.0052490227609061635,0.008097611943261501
2024-12-24,0.00500212159422725,0.026253172998689095
2024-12-26,0.005289034544513413,0.001006595766432
2024-12-27,0.0030681023593545844,0.006331811515477599
2024-12-30,0.0030932176851744507,0.0075709879914514005
2024-12-31,0.0022568450017983644,8.290903578600719e-06
2025-01-02,0.0017845445836955254,0.0010812869744234992
2025-01-03,0.001406757166692695,0.011192478725120504
2025-01-06,0.0018008268462039794,3.131604585301889e-05
2025-01-07,0.0014052677737446363,0.011074572110118199
2025-01-08,0.0017312410246813357,4.5663295340563596e-05
2025-01-10,0.0015141835657790882,0.009781024334239302
2025-01-13,0.0019497075626077598,0.0003266923310434999
2025-01-14,0.001529651623261553,0.0006416820490472001
2025-01-15,0.0015722051278958353,0.022200206066864195
2025-01-16,0.002015798312295532,0.0008609588093241998
2025-01-17,0.0018788704376516228,0.0014969833149339994
2025-01-21,0.0017134601121789532,0.0034421470672371004
2025-01-22,0.0018263106396352773,7.045856244472708e-06
2025-01-23,0.0015531311609021574,2.8228324293958808e-05
2025-01-24,0.0007684394223504697,0.00012957781429940015
2025-01-27,0.0007469742474425506,0.0348945491042949
2025-01-28,0.0017706658470472833,0.007553322594181602
2025-01-29,0.001771067085073153,8.28058210548274e-05
2025-01-30,0.0015378675859591484,0.001975965472115301
2025-01-31,0.0016925962276419417,0.0013374154640532006
2025-02-03,0.0016821986709199357,0.015656867796436602
2025-02-04,0.001470456279961904,0.0062009047013604985
2025-02-05,0.001420329919811913,0.007635471359913602
2025-02-06,0.0015881781366718845,0.0002982423862607998
2025-02-07,0.0014192805237856852,0.004217437129385101
2025-02-10,0.001574078832817828,0.002037545386355401
2025-02-11,0.0012601266443990262,0.00017412574289699998
2025-02-12,0.0010395287900573725,6.639938350490328e-05
2025-02-13,0.00075514145965993,0.0026005237959721996
2025-02-14,0.0009253851905120852,0.00048827156768680016
2025-02-18,0.0007275932415030442,0.001483597895603201
2025-02-19,0.0006950046457625028,2.7314279237925615e-05
2025-02-20,0.0006219699567137528,0.000636034774645
2025-02-21,0.0007006766242460949,0.022759100394474603
2025-02-24,0.0014315967796662684,0.0017152060624642
2025-02-25,0.0013711963359068567,0.0005490925264092003
2025-02-26,0.0013165412690494289,0.0002934442986765002
2025-02-27,0.0013018367788409455,0.010202108280434599
2025-02-28,0.0015374548218539026,0.005422097655212202
2025-03-03,0.0011709863941261206,0.0221485997105043
2025-03-04,0.001670283131063111,0.0009949635389849996
2025-03-05,0.0015524694248574332,0.004840036077427896
2025-03-06,0.0016909622642198082,0.015827339593042302
2025-03-07,0.0018228498647094742,0.0038699830060101026
2025-03-10,0.0017339766122933485,0.0308841378633028
2025-03-11,0.0020049474370479325,0.0011780428151800994
2025-03-12,0.0018549349788155214,0.0110834655310425
2025-03-13,0.0020550474231640385,0.00030945242300059976
2025-03-14,0.001687959003903769,0.015537531602172602
2025-03-17,0.002053345053101832,0.003554591725784702
2025-03-18,0.0015712494004849473,0.003180937565694701
2025-03-19,0.0016046427730592738,0.007498285455515798
2025-03-20,0.0015813788116147715,2.538956378189174e-05
2025-03-21,0.0013687639855936241,0.0007082923408220006
2025-03-24,0.0011457898607510947,0.009606162348999196
2025-03-25,0.0014003112018187702,0.00036326282525960007
2025-03-26,0.0011972601439142368,0.004427702213960599
2025-03-27,0.0011904943762353591,0.0003782966426828002
2025-03-28,0.0011304496403674058,0.021613945597076602
2025-03-31,0.0017598009757934766,0.0008227823751432001
2025-04-01,0.0014506168810617854,0.0005362357895752002
2025-04-02,0.0014320125150886715,0.00014436883975469997
2025-04-03,0.001271473349199317,0.11111949073555186
2025-04-04,0.0031720641785980587,0.16946721569918666
2025-04-07,0.004599081274009237,0.0013100287020040994
2025-04-08,0.0040619895983372775,0.011631176490442692
2025-04-09,0.004361379909938324,0.19576091448613053
2025-04-10,0.005982012422355531,0.0367099208659036
2025-04-11,0.00544660793959985,0.006525371760552502
2025-04-14,0.0043192213412051265,0.0382230767107293
2025-04-15,0.004795646474111047,0.0006372218952488996
2025-04-16,0.004258818784027858,0.0064559847535421025
2025-04-17,0.002928763773688755,0.0092306844099185
2025-04-21,0.002571630069076874,0.0173159964915136
2025-04-22,0.0027838662445035926,0.010207719225262899
2025-04-23,0.002285950626208937,0.005165441805283504
2025-04-24,0.0023356361819832426,0.005203640930708401
2025-04-25,0.0023105744848233487,0.004039467558441501
2025-04-28,0.002199204568620135,0.00015383493746719983
2025-04-29,0.0016622243270960754,0.0015797293573604995
2025-04-30,0.001497500938733658,0.0004705128062457001
2025-05-01,0.0012701191125555039,1.6467756682213205e-05
2025-05-02,0.0009312729556093969,0.0066036796642363
2025-05-05,0.0012298156678506925,0.0017186658526416993
2025-05-06,0.0012660796336889225,0.0021427084002832992
2025-05-07,0.0012607576752623666,0.0025103876467167992
2025-05-08,0.0012716762883285971,0.0021622398565731994
2025-05-09,0.0013428321883543982,0.000683277461697
2025-05-12,0.001077186808938582,0.030512977539095897
2025-05-13,0.0018274183237674037,8.626117892475428e-05
2025-05-14,0.0014976034654446604,0.0004716147554614
2025-05-15,0.001517410979454647,0.0018795697195563004
2025-05-16,0.0014952642425869528,0.0011323443203838002
2025-05-19,0.001485288531989242,0.002589512959327701
2025-05-20,0.0007898197854896825,7.628169664341691e-06
2025-05-21,0.0006716449836977687,0.02043569985597
2025-05-22,0.0014188572741056585,0.0008224118006049002
2025-05-23,0.0012710495120971039,0.008930822452064198
2025-05-27,0.0015028073777184937,0.0261814310873136
