Date,GARCH_vol_forecast,RV_21
2023-07-07,0.07086635734704086,0.1966981067957058
2023-07-10,0.06723127864163427,0.1973469418897755
2023-07-11,0.06335199781718753,0.1968257870847055
2023-07-12,0.060201365181782165,0.2167339755447026
2023-07-13,0.07060820258552172,0.2007397351703553
2023-07-14,0.06513855899359759,0.1999209528928189
2023-07-17,0.06164074640804068,0.1935202234162729
2023-07-18,0.059244088861133457,0.1890003416529362
2023-07-19,0.05736426140052087,0.1794016410368545
2023-07-20,0.058747052344333986,0.1784507454030197
2023-07-21,0.0576925229434928,0.1735533336239791
2023-07-24,0.057228317159019264,0.1735950444912287
2023-07-25,0.057218585193466474,0.1689067898356216
2023-07-26,0.05579815974195827,0.1660112446016177
2023-07-27,0.058743180989958545,0.1845460199003053
2023-07-28,0.07138844555862281,0.1990118124446614
2023-07-31,0.07383598345936569,0.2000862219060994
2023-08-01,0.0683116784119207,0.2012334724145264
2023-08-02,0.06449187153223372,0.2475335837429668
2023-08-03,0.09185951951338693,0.2438283013431243
2023-08-04,0.0802237004793234,0.2394115226522967
2023-08-07,0.07990237788922229,0.2494975353734977
2023-08-08,0.0798348791693643,0.2493656550871487
2023-08-09,0.07200520623105279,0.2488980111948101
2023-08-10,0.0659616960673019,0.2315020504645478
2023-08-11,0.061749571745773515,0.2406282332645141
2023-08-14,0.0653869235939546,0.2397962770618004
2023-08-15,0.06137302833984439,0.2615510006365817
2023-08-16,0.07742385510107692,0.2619140141451561
2023-08-17,0.07063676758154033,0.2674803897589339
2023-08-18,0.07225585862478576,0.2690642822434145
2023-08-21,0.06750495822951884,0.2677568816088449
2023-08-22,0.06289289512037578,0.2669716127687946
2023-08-23,0.05971094567932888,0.273631105315222
2023-08-24,0.06300846219109844,0.2789834083832314
2023-08-25,0.06972895249699382,0.2802972279551018
2023-08-28,0.07613269465253329,0.2720654440208243
2023-08-29,0.07068458656156533,0.2744912067539861
2023-08-30,0.0673789418759156,0.2765702754000854
2023-08-31,0.06486898364472936,0.2371100570757593
2023-09-01,0.061582272599230804,0.23959399598785
2023-09-05,0.06054103142779436,0.2385502225064826
2023-09-06,0.0669891596482964,0.2265092804132855
2023-09-07,0.064551270442431,0.2261117714770541
2023-09-08,0.06079240367493911,0.2295568256718459
2023-09-11,0.06045242255883529,0.229470872836176
2023-09-12,0.05799840201963224,0.2219527842151532
2023-09-13,0.05862835321515898,0.2284577291096826
2023-09-14,0.06121654471954634,0.2090391666198531
2023-09-15,0.062171441714679816,0.2205594649149196
2023-09-18,0.06907274140359045,0.2115938780329897
2023-09-19,0.064505893616914,0.2090660146674328
2023-09-20,0.060993176973440665,0.2203978256052063
2023-09-21,0.06774645372417042,0.2648366033160237
2023-09-22,0.09404604218920404,0.2586667444621367
2023-09-25,0.08208129593608236,0.2486067775518028
2023-09-26,0.07340047016986366,0.2573561863166829
2023-09-27,0.08620371195937611,0.2573168346443581
2023-09-28,0.07777228143645225,0.2585371057475691
2023-09-29,0.07306622999322764,0.2555941889213882
2023-10-02,0.06707763115258172,0.254645729409703
2023-10-03,0.0626903016795,0.2775805916954167
2023-10-04,0.08119591663394674,0.2763230743815563
2023-10-05,0.0773000766796419,0.2746302710316513
2023-10-06,0.0697873650939558,0.2806440140421079
2023-10-09,0.0689417710991012,0.2781907320141829
2023-10-10,0.06444519733311999,0.280839369085753
2023-10-11,0.0627382677402651,0.284873766135476
2023-10-12,0.06421285861402304,0.282066963767857
2023-10-13,0.06343353591087357,0.313774507641229
2023-10-16,0.09137997877769546,0.3263580537634834
2023-10-17,0.09489235805999101,0.3282374120236199
2023-10-18,0.08480336145588159,0.336007891246293
2023-10-19,0.08293340668671252,0.3456594197446893
2023-10-20,0.08980127031656099,0.3131069926819311
2023-10-23,0.07926876556967721,0.3189227893382131
2023-10-24,0.07617164148778989,0.3263008068653951
2023-10-25,0.07541764826098753,0.3120410703572551
2023-10-26,0.07489458633758012,0.3105520942546771
2023-10-27,0.0692707397743252,0.3078689649725248
2023-10-30,0.06577936872773131,0.3165027745845291
2023-10-31,0.06942808059663054,0.3276866603026617
2023-11-01,0.07400379401895166,0.3148702877035456
2023-11-02,0.07424669376628412,0.317436221373399
2023-11-03,0.0747506829003913,0.321170957548514
2023-11-06,0.07092377956843705,0.3159134281157045
2023-11-07,0.0652686284073878,0.3156389801336421
2023-11-08,0.061320504520071664,0.3142363550965558
2023-11-09,0.059336016396227965,0.3141869715887369
2023-11-10,0.06370957340044538,0.3211852613760145
2023-11-13,0.06854941591341035,0.2888101972131197
2023-11-14,0.0668420908272792,0.2678779165158859
2023-11-15,0.06464108641641178,0.2651451090696878
2023-11-16,0.060938564705842115,0.2552953084766252
2023-11-17,0.05871294230857724,0.2345220505974276
2023-11-20,0.05876212501925491,0.2358295970704062
2023-11-21,0.05793532423846837,0.2271052299416457
2023-11-22,0.056300820669590426,0.2190064988907263
2023-11-24,0.05732592449913332,0.2122000724483843
2023-11-27,0.05715820660659363,0.21163270103458
2023-11-28,0.0567262752189547,0.2097547860230142
2023-11-29,0.0554797485564815,0.1975101699293623
2023-11-30,0.056006917987664814,0.1783281769445089
2023-12-01,0.05492466062338749,0.1644630210074309
2023-12-04,0.054837039846700755,0.1507790607262993
2023-12-05,0.0571063955618327,0.1436678229294488
2023-12-06,0.05594588723247742,0.1439619465187302
2023-12-07,0.055187166425583134,0.1440272165273839
2023-12-08,0.05454799066498837,0.1525216909528275
2023-12-11,0.05886304727965644,0.1434318635198583
2023-12-12,0.05808471512860197,0.1297788684132739
2023-12-13,0.05927833953003575,0.1235972977657901
2023-12-14,0.057401306369675185,0.1187722564682192
2023-12-15,0.057211132788144846,0.1198576423885564
2023-12-18,0.05585738272487367,0.1215632427129998
2023-12-19,0.05607759333679331,0.115823958367682
2023-12-20,0.05481081427269311,0.1420419018385707
2023-12-21,0.06846847043174069,0.1419786496284944
2023-12-22,0.06334186994382801,0.1444356546402733
2023-12-26,0.06280723727809369,0.1411425478968599
2023-12-27,0.059410414705349045,0.1467261330414942
2023-12-28,0.05989119096249877,0.1467613046039748
2023-12-29,0.057501581594062955,0.1450203564123547
2024-01-02,0.055769624051923046,0.1563049704631308
2024-01-03,0.06177098443130982,0.166499191956471
2024-01-04,0.0660265710493563,0.1629022800877058
2024-01-05,0.06181024747912132,0.1716007765423005
2024-01-08,0.06340435646106464,0.1725627300264694
2024-01-09,0.06024300355110903,0.1741940935601064
2024-01-10,0.05835894509702897,0.1650734697470232
2024-01-11,0.056316779192946136,0.164749943506893
2024-01-12,0.05537214132370504,0.1597298091771797
2024-01-16,0.05548628666097542,0.1811215973948455
2024-01-17,0.06837531313520454,0.1914671104864965
2024-01-18,0.07107442014270374,0.1961700200449426
2024-01-19,0.0678351966844114,0.2040563956268298
2024-01-22,0.06790609815209465,0.2042113329557417
2024-01-23,0.06294547349942527,0.1912945379392676
2024-01-24,0.06295544702567817,0.1967281703363977
2024-01-25,0.06376581555250546,0.1925742400235674
2024-01-26,0.06133897696342603,0.1930745842980927
2024-01-29,0.058503859277884235,0.1896757677536995
2024-01-30,0.05799862736251363,0.1908694740891164
2024-01-31,0.05657477241820333,0.2051555024466181
2024-02-01,0.06605134064333947,0.1994390404387852
2024-02-02,0.0629934076499333,0.1896694876836704
2024-02-05,0.05947048960742066,0.190012666050841
2024-02-06,0.057164212698389505,0.1869874091430508
2024-02-07,0.05857780731329953,0.186715084533159
2024-02-08,0.056729484728729025,0.185091241327116
2024-02-09,0.05513150142454899,0.1853295018004138
2024-02-12,0.05448834859054385,0.1987475038799392
2024-02-13,0.06467775908790176,0.2361056884657418
2024-02-14,0.08617455160978053,0.2404786083627713
2024-02-15,0.08725712128821175,0.2325984536035333
2024-02-16,0.07745925080731401,0.2286551405262716
2024-02-20,0.07033774763110735,0.2344277633522766
2024-02-21,0.07516304420585704,0.2343383400177162
2024-02-22,0.06805269660196257,0.2351792365688256
2024-02-23,0.06687767670520182,0.237317541249271
2024-02-26,0.06645654339625787,0.2361703053698624
2024-02-27,0.061881109045536016,0.2368433369636938
2024-02-28,0.05926533512463483,0.2373985997593458
2024-02-29,0.05902140972554746,0.2386154618261983
2024-03-01,0.058117640506966016,0.2274991130571663
2024-03-04,0.05663490182599626,0.226855301054626
2024-03-05,0.057105022850323275,0.2372345286701875
2024-03-06,0.06492287613737327,0.2368896879428449
2024-03-07,0.06082296230861069,0.2324866473759102
2024-03-08,0.057901172848304185,0.2327169253777224
2024-03-11,0.057048687873284,0.2348921688044551
2024-03-12,0.05776751885717217,0.253159678338592
2024-03-13,0.06960138390785664,0.2420391345804766
2024-03-14,0.06403285009394893,0.2098647357944371
2024-03-15,0.06440887635300145,0.1859309919238609
2024-03-18,0.06043252550807958,0.1841788245929048
2024-03-19,0.05762982590815931,0.187002436288583
2024-03-20,0.05758611249438574,0.1789053922314397
2024-03-21,0.060859658027178264,0.1790685734711519
2024-03-22,0.05794808121321665,0.1712104031471537
2024-03-25,0.05633209182305452,0.1621426784945595
2024-03-26,0.05517904563339731,0.1621851857314367
2024-03-27,0.054120310202595195,0.1644192173019817
2024-03-28,0.05514285941175646,0.1626269120683804
2024-04-01,0.05489912824815797,0.1664623725272998
2024-04-02,0.05891320462918122,0.1784670459668341
2024-04-03,0.0655125454534184,0.1772244572052777
2024-04-04,0.0614662989103915,0.2097077429921073
2024-04-05,0.08537408792915038,0.210619081987619
2024-04-08,0.07575886206592568,0.2173483480400261
2024-04-09,0.07208563087044946,0.2168208494678128
2024-04-10,0.06595772590279303,0.2209629328590399
2024-04-11,0.06682137034464088,0.207730683745958
2024-04-12,0.06670471966779379,0.2557062723472582
2024-04-15,0.09355278648064504,0.2726106887515855
2024-04-16,0.0957727722648238,0.27615712698452
2024-04-17,0.08519000240204373,0.2762960472722431
2024-04-18,0.07541205880516864,0.27415473727784
2024-04-19,0.06827503933814476,0.2707072129547244
2024-04-22,0.06605384445739881,0.2882245344694373
2024-04-23,0.0752828273657164,0.2980488012389051
2024-04-24,0.07567605766816357,0.2984088875126181
2024-04-25,0.06914285203651357,0.300832198759999
2024-04-26,0.06556885928182189,0.2995830310659992
2024-04-29,0.06173545010052131,0.3000326477756763
2024-04-30,0.05920275040056643,0.3031423517131102
2024-05-01,0.06491083231858918,0.2958994294313234
2024-05-02,0.06098938552745759,0.2990198443472937
2024-05-03,0.06119762857662785,0.2813699218401611
2024-05-06,0.06865352858469366,0.2806747969983241
2024-05-07,0.06339900093117637,0.2761521306843267
2024-05-08,0.06006602899158537,0.2763580330995338
2024-05-09,0.05766567961656447,0.2722425664953817
2024-05-10,0.056419382608182495,0.2662285729891476
2024-05-13,0.05492124454018282,0.2346431594229167
2024-05-14,0.06629029629446816,0.2101679954180946
2024-05-15,0.06181388238476111,0.2187527446509168
2024-05-16,0.06678657098072685,0.2185196634450998
2024-05-17,0.0620530231725916,0.2210380489925158
2024-05-20,0.06037057752874883,0.2180296155067005
2024-05-21,0.05811829322495488,0.195560868299918
2024-05-22,0.05671035188897199,0.1834027981585612
2024-05-23,0.057974319323028364,0.1865249983954936
2024-05-24,0.059169771256969754,0.194820137457281
2024-05-28,0.06366586112472289,0.2093079419984986
2024-05-29,0.0710195562596488,0.2307352524974461
2024-05-30,0.08058800524847365,0.2218822491882915
2024-05-31,0.0723715805386499,0.2485723257354372
2024-06-03,0.08253568683862708,0.2444799997504328
2024-06-04,0.07389275791605146,0.2294305785562162
2024-06-05,0.06721452197932712,0.2330840476460189
2024-06-06,0.0645204606411138,0.2323040030481122
2024-06-07,0.06042915299072425,0.2334535750831775
2024-06-10,0.0586553787488826,0.2359124383090758
2024-06-11,0.060140801045861385,0.2358082341661075
2024-06-12,0.05767451505703007,0.231060108044644
2024-06-13,0.06216905780148465,0.2308263733973454
2024-06-14,0.05879741607720797,0.2260099051550183
2024-06-17,0.06330000151310983,0.2261080231270494
2024-06-18,0.05978161256185019,0.226217664471193
2024-06-20,0.05888834721569888,0.23848571693938
2024-06-21,0.06744797604800928,0.2373359404857646
2024-06-24,0.0624763898533742,0.2348531417693926
2024-06-25,0.05933477632221443,0.234714224895123
2024-06-26,0.05876068246208999,0.2257938667154875
2024-06-27,0.057024665839884706,0.2127278176945026
2024-06-28,0.05599631173476404,0.1884121102648424
2024-07-01,0.05529699704165861,0.1887929904009773
2024-07-02,0.05435120797650795,0.1518263078601064
2024-07-03,0.05359432381929635,0.1512046826724129
2024-07-05,0.052991197696250276,0.1544549845343615
2024-07-08,0.05494887848847283,0.1491473687539855
2024-07-09,0.05373727867174926,0.1495187584869482
2024-07-10,0.05334383059812668,0.1491037936274736
2024-07-11,0.05448486878359789,0.1432649461564026
2024-07-12,0.05351874300929169,0.1475303762770003
2024-07-15,0.05466690806394998,0.1420915516893333
2024-07-16,0.059258996198136335,0.1419463354112691
2024-07-17,0.056757717154177996,0.1594581995616509
2024-07-18,0.07066581433935121,0.185700634940329
2024-07-19,0.07909880502349777,0.1857854241031991
2024-07-22,0.07315077750171113,0.1978733868525625
2024-07-23,0.08017501533957186,0.19819648842259
2024-07-24,0.07168462498951078,0.2838151332331062
2024-07-25,0.1152194357560076,0.2822730302712016
2024-07-26,0.0988401926045984,0.3054532351744873
2024-07-29,0.10035715314736829,0.3046936087743634
2024-07-30,0.08710931490698216,0.3108376716541516
2024-07-31,0.08277304864601585,0.3200167102558541
2024-08-01,0.08089238430854642,0.3442295669473935
2024-08-02,0.09394638689772909,0.4137926102932504
2024-08-05,0.13485458319734445,0.6483691734275645
2024-08-06,0.26058397814881595,0.7277736052869104
2024-08-07,0.2622403983531179,0.7277040349092999
2024-08-08,0.2135662513883096,0.7440844343819512
2024-08-09,0.18910763470024464,0.7600788254005969
2024-08-12,0.1708664377566875,0.7593942029108056
2024-08-13,0.14122014789851026,0.7693273423610483
2024-08-14,0.13260308242127916,0.7775088956944047
2024-08-15,0.12221605060685864,0.7743060789983593
2024-08-16,0.10632431778155724,0.768935732515574
2024-08-19,0.09126021695245541,0.7681427778642771
2024-08-20,0.07909645140997376,0.765525016533897
2024-08-21,0.08119446415588931,0.7658020232987821
2024-08-22,0.07321274981660511,0.7421742981115601
2024-08-23,0.07617791147949943,0.7486957529496873
2024-08-26,0.08205210727187089,0.7394106886074595
2024-08-27,0.07351983548254663,0.7407064310954604
2024-08-28,0.06929778670700555,0.7451728442216229
2024-08-29,0.08089185904710863,0.7464106173376202
2024-08-30,0.08205219560038227,0.7366135087434684
2024-09-03,0.07491931726880278,0.7708470367806284
2024-09-04,0.1668499015161896,0.5872425412533047
2024-09-05,0.1386911987014138,0.4901574893812542
2024-09-06,0.11989394975926569,0.5040069323968989
2024-09-09,0.11623314536827824,0.4988840470028969
2024-09-10,0.11725946789697626,0.4745171132931206
2024-09-11,0.09972352858577399,0.4802229239396694
2024-09-12,0.09225146868253147,0.462642270480852
2024-09-13,0.08170901325261928,0.4497489156579652
2024-09-16,0.07353176983542249,0.4469034372935273
2024-09-17,0.0690150545273617,0.446804488484371
2024-09-18,0.06505137033258877,0.44802650533839
2024-09-19,0.0632726923960321,0.4542492377312704
2024-09-20,0.07711807683753884,0.4537362163735631
2024-09-23,0.06935479608498461,0.4476659355650842
2024-09-24,0.06395379386868369,0.4372352759394481
2024-09-25,0.06126000778661287,0.4368615853729243
2024-09-26,0.05809175596870369,0.4344822917004085
2024-09-27,0.05585641586753654,0.4333407370177113
2024-09-30,0.07235454114641762,0.4242821872692343
2024-10-01,0.06598929266498024,0.4450259360451323
2024-10-02,0.0910784135785505,0.3066648495167945
2024-10-03,0.07982849203476458,0.3158370670550751
2024-10-04,0.08143538706214815,0.3149020544640911
2024-10-07,0.07763828853002565,0.3352008328188616
2024-10-08,0.1047276395201371,0.3094158072727953
2024-10-09,0.09292148867799932,0.3099533166479132
2024-10-10,0.08164196100243994,0.30060056868922
2024-10-11,0.07271527675634078,0.2993387372887819
2024-10-14,0.06667494869093812,0.3001940668186696
2024-10-15,0.06376030840031993,0.3018345808409839
2024-10-16,0.06429893194321065,0.3052080237487132
2024-10-17,0.06422795027727397,0.3042121022818567
2024-10-18,0.060845690261357645,0.289508326248355
2024-10-21,0.06294227021095879,0.2898986562686668
2024-10-22,0.06019763527446122,0.2895932616338945
2024-10-23,0.05738854867608504,0.2931382757848245
2024-10-24,0.06199528526982153,0.2932543223379006
2024-10-25,0.058604813894783454,0.300030212335024
2024-10-28,0.0644046162977562,0.2846497497851452
2024-10-29,0.06111140155616461,0.2852921253963413
2024-10-30,0.058641225770763306,0.2532799548059651
2024-10-31,0.06178783005132152,0.2837693230602547
2024-11-01,0.08508058899330441,0.2779078338720974
2024-11-04,0.07895098790463632,0.2703563033438786
2024-11-05,0.0707662258031437,0.2258975208257851
2024-11-06,0.07154290635605257,0.3180316112768141
2024-11-07,0.12345048443821105,0.3241451015124298
2024-11-08,0.10824189139921396,0.3245866586268335
2024-11-11,0.09275734993689662,0.3237973066486679
2024-11-12,0.08095055923821076,0.3220540595175687
2024-11-13,0.07237761986480418,0.3222641932848351
2024-11-14,0.06894289401680725,0.3185808287366562
2024-11-15,0.06450718340419774,0.339684567408763
2024-11-18,0.08339100977840022,0.3365238280696658
2024-11-19,0.07535433921238989,0.3394500863509657
2024-11-20,0.07229355177067368,0.3427505648240516
2024-11-21,0.07022955185976709,0.3386450206048983
2024-11-22,0.06473104929482967,0.3534628692056787
2024-11-25,0.07527766790669574,0.3503566665840565
2024-11-26,0.07036004883293677,0.3510930046686643
2024-11-27,0.06607060500610457,0.3503052198117952
2024-11-29,0.06157147497568131,0.34921267090845
2024-12-02,0.06098824269626526,0.3246221340901268
2024-12-03,0.05810956841167472,0.3196188417067725
2024-12-04,0.05600372746850031,0.3197830321460007
2024-12-05,0.05503259277082255,0.3120547873654479
2024-12-06,0.054129937044466114,0.2182279160968136
2024-12-09,0.058866705438456686,0.2326220307255527
2024-12-10,0.07588616235166713,0.2319823936893112
2024-12-11,0.06848803126605757,0.2359682654251778
2024-12-12,0.06568616683445526,0.2366126559910086
2024-12-13,0.0626848179368137,0.2318197540271513
2024-12-16,0.05916753346082862,0.2390339896695722
2024-12-17,0.06434264418866743,0.2205101116170301
2024-12-18,0.07098606241779992,0.5953278388619947
2024-12-19,0.26736583381692886,0.6089227327455617
2024-12-20,0.22596829595854342,0.6650019523112379
2024-12-23,0.22296051715875986,0.6708462535122678
2024-12-24,0.1865388098663243,0.6826145131345207
2024-12-26,0.17016664746265217,0.682003357313049
2024-12-27,0.14136339846810142,0.6857449134203796
2024-12-30,0.12416275547199244,0.6912431296391851
2024-12-31,0.11297335189980467,0.6899262566398003
2025-01-02,0.09562122880716237,0.6905933405728595
2025-01-03,0.0843537024382697,0.6986434088614484
2025-01-06,0.08859449088858988,0.6985757951844945
2025-01-07,0.0775978699157142,0.7064263768163894
2025-01-08,0.08646254321979828,0.7040282865939856
2025-01-10,0.07621428828505618,0.7030785955020641
2025-01-13,0.08377847576500391,0.7033105266334616
2025-01-14,0.07456460469750924,0.7024372949389539
2025-01-15,0.06828825336557107,0.7176397762846309
2025-01-16,0.09190259527143002,0.718195554367493
2025-01-17,0.08185558605819653,0.7165792384815313
2025-01-21,0.07465259144020703,0.7148134606345747
2025-01-22,0.07218600263869707,0.451583673294438
2025-01-23,0.06605018874640359,0.4304152495705715
2025-01-24,0.06161684701042933,0.3340780211825886
2025-01-27,0.0586171428001058,0.3720283072540414
2025-01-28,0.10460875979214718,0.3459844085992893
2025-01-29,0.09768490829337172,0.3446468062356341
2025-01-30,0.08498666718975331,0.3382684954367764
2025-01-31,0.07754174375576126,0.3289255272514771
2025-02-03,0.07237710032341634,0.3519099023479167
2025-02-04,0.08893157530650563,0.3591102854242096
2025-02-05,0.0853880508070429,0.3541231279262205
2025-02-06,0.08467665631174474,0.3544998111038398
2025-02-07,0.07536583358539932,0.3446925892616855
2025-02-10,0.07536572146318167,0.3475699399875368
2025-02-11,0.07083664589490885,0.3334635881046051
2025-02-12,0.0655854082418281,0.333073072529226
2025-02-13,0.06138712925515326,0.3360007639738101
2025-02-14,0.06223322599089205,0.3019678441354421
2025-02-18,0.05958452533085524,0.3029970593555087
2025-02-19,0.060518354910637735,0.3005620550608302
2025-02-20,0.05784236041888368,0.2958571220197301
2025-02-21,0.05764053262483357,0.3320895830766567
2025-02-24,0.09060541735567279,0.3346198872245909
2025-02-25,0.08219561028872067,0.3352461538009165
2025-02-26,0.07440536230970995,0.278906577248887
2025-02-27,0.06792437759515327,0.2836153460568424
2025-02-28,0.0793318328872936,0.2928770328194068
2025-03-03,0.07796190440848096,0.3254989870821242
2025-03-04,0.09928930906293437,0.3249725198634812
2025-03-05,0.08758076086901553,0.3078803451787916
2025-03-06,0.08286446618686111,0.323135794735114
2025-03-07,0.09486203898252438,0.317255817102209
2025-03-10,0.08687531493854504,0.3622666821034366
2025-03-11,0.11275990670070316,0.3580471402595297
2025-03-12,0.09728917657307655,0.3704641342865925
2025-03-13,0.09640756066171914,0.3706467340646859
2025-03-14,0.08452934605468831,0.3909605270247697
2025-03-17,0.09310167728397842,0.3921787878268
2025-03-18,0.08530443495178751,0.3955968498601905
2025-03-19,0.08060713956772768,0.4031272195960211
2025-03-20,0.08139251793144148,0.4031248323581203
2025-03-21,0.0727933567004868,0.4032144442228472
2025-03-24,0.06728878379562454,0.3865604092305162
2025-03-25,0.07579639549375837,0.3848077529718697
2025-03-26,0.06905404825177885,0.3898148489152393
2025-03-27,0.0715907851717352,0.3899236704520734
2025-03-28,0.0665899161451404,0.4042923522594251
2025-03-31,0.09279188312305987,0.3985636596773345
2025-04-01,0.08269674058521087,0.3704600206425263
2025-04-02,0.07433953557401927,0.3693102113335492
2025-04-03,0.06782100126409009,0.4926149478582179
2025-04-04,0.16586300062540166,0.6295310659208957
2025-04-07,0.23671511675699938,0.627494548705798
2025-04-08,0.19490034970797138,0.6119611485075118
2025-04-09,0.1690920029615553,0.7543734611938462
2025-04-10,0.2461533422547467,0.7711716892420549
2025-04-11,0.22157204489383278,0.7751913916098374
2025-04-14,0.185788865725861,0.7896880641965871
2025-04-15,0.17752610341519678,0.7878387328026067
2025-04-16,0.14751352244522162,0.7899144992287865
2025-04-17,0.1295132678726089,0.7910103128570876
2025-04-21,0.11734882318380198,0.8018652766980244
2025-04-22,0.118370624405443,0.8077668901721833
2025-04-23,0.11035510993472929,0.8050134336237653
2025-04-24,0.0996921066286943,0.8080142365207269
2025-04-25,0.09202046546469705,0.8077739608112247
2025-04-28,0.08522504996871483,0.8076350104220584
2025-04-29,0.07599952843825625,0.7951352676241461
2025-04-30,0.07073205487744799,0.7949137212621411
2025-05-01,0.06614743400623553,0.794586720388613
2025-05-02,0.06178046164385061,0.7986409500159715
2025-05-05,0.06865606432328952,0.7269295303944553
2025-05-06,0.06704156719149626,0.6009176606329688
2025-05-07,0.06669016990514948,0.6019156035569377
2025-05-08,0.06567957637107537,0.5939978595680654
2025-05-09,0.06448364051730388,0.3971848689804405
2025-05-12,0.06149264223183147,0.3893056342004338
2025-05-13,0.09775530827137908,0.3809458836089113
2025-05-14,0.08504998232000556,0.327671030582971
2025-05-15,0.07655948293217724,0.3295613025032122
2025-05-16,0.07161860098682324,0.3213829673060716
2025-05-19,0.06714214953947623,0.3108791408632374
2025-05-20,0.06755804264862748,0.2816690822614638
2025-05-21,0.06291958479578513,0.2992748778843998
2025-05-22,0.0900243077278742,0.29192879701743
2025-05-23,0.08011424854621524,0.2982442020381951
2025-05-27,0.08501692460769035,0.3333040167448809
2025-05-28,0.10445279850477185,0.3335750680310929
2025-05-29,0.09082595584595374,0.331267620596325
2025-05-30,0.07998501727255546,0.3321330501570595
2025-06-02,0.07303689708221942,0.3323029476628976
2025-06-03,0.06692522271869479,0.3243509689668891
2025-06-04,0.06424353743418405,0.3217226126796162
2025-06-05,0.060594675814875806,0.3220063827332746
2025-06-06,0.06290038005659444,0.332574270503334
2025-06-09,0.07315816722838119,0.3301089696275116
2025-06-10,0.06811850796789695,0.3293027169899577
2025-06-11,0.06345522312126149,0.2797423541977673
2025-06-12,0.06095183275853086,0.2828892566412804
2025-06-13,0.062245709680038314,0.3168836745970242
2025-06-16,0.0902039611485031,0.3253929633393813
2025-06-17,0.08773188851798767,0.3460490925291129
2025-06-18,0.09700608013954067,0.3493686280178414
2025-06-20,0.08968364625587931,0.3501508176219589
2025-06-23,0.08007258866643319,0.3220186715290302
2025-06-24,0.07366104848139524,0.344651371782666
2025-06-25,0.08730811920092658,0.3341002652804922
2025-06-26,0.07918366698733191,0.2924816303677231
2025-06-27,0.0713795027726673,0.2923699178722617
2025-06-30,0.06589666557945041,0.2933431134367377
2025-07-01,0.063223409403769,0.2916180184329749
2025-07-02,0.06009847356134759,0.2916172649977638
2025-07-03,0.0578230497133537,0.2896664784573388
2025-07-07,0.05641351869624777,0.3011724455120304
2025-07-08,0.06819153319531063,0.3026386079323354
2025-07-09,0.06773013604945384,0.2915241245557265
2025-07-10,0.06686248983199115,0.2907912888825812
2025-07-11,0.06250005096361773,0.2930753095904886
2025-07-14,0.06258968953262826,0.2963664989988088
2025-07-15,0.06406668609765764,0.2934019176051701
2025-07-16,0.06086292104390247,0.2557077053393555
2025-07-17,0.05837711527998625,0.2438980515784053
2025-07-18,0.05859415692643841,0.2110193493941165
2025-07-21,0.056690474273207,0.1996046318665649
2025-07-22,0.056061426955617305,0.1984165647392371
