Date,Open,High,Low,Close,Volume,RV_daily_sq,RV_21,Parkinson_21,log_ret,RV_target,log_ret_lag1,log_ret_lag2,log_ret_lag5,log_ret_lag10,log_ret_lag21,RV_lag1,RV_lag2,RV_lag5,RV_lag10,RV_lag21,absret_roll5_mean,absret_roll5_std,absret_roll5_min,absret_roll5_max,absret_roll10_mean,absret_roll10_std,absret_roll10_min,absret_roll10_max,absret_roll21_mean,absret_roll21_std,absret_roll21_min,absret_roll21_max,absret_roll42_mean,absret_roll42_std,absret_roll42_min,absret_roll42_max,RV_roll5_mean,RV_roll5_std,RV_roll5_min,RV_roll5_max,RV_roll10_mean,RV_roll10_std,RV_roll10_min,RV_roll10_max,RV_roll21_mean,RV_roll21_std,RV_roll21_min,RV_roll21_max,RV_roll42_mean,RV_roll42_std,RV_roll42_min,RV_roll42_max,parkinson,garman_klass,regime_high_vol,vol_spike,ret_spike,VIX_level,VIX_change,vol_of_vol,GARCH_vol_forecast,HAR_RV_forecast
2023-05-10,17.579999923706055,18.309999465942383,16.360000610351562,16.940000534057617,0,0.001975951796938,0.2908874344249193,0.2762237970942579,-0.04445167934890737,0.2908874344249193,0.04209324617502963,-0.012291696538472507,0.031010206443529142,0.004255321468758844,0.006829607274288385,0.287552067015514,0.2860858162736173,0.2258185680371458,0.1637103947761997,0.2894718574179837,0.06917373385911532,0.05608693719277459,0.012291696538472507,0.15589433595937718,0.06734488246997072,0.04544166345686846,0.012291696538472507,0.15589433595937718,0.04782844429328555,0.04276490252092079,0.0005237092940850729,0.15589433595937718,0.04866737033895724,0.0410032456905496,0.0005237092940850729,0.15589433595937718,0.2789950379432846,0.020568100089536568,0.2423336213575171,0.2908874344249193,0.2435063359439762,0.041235400588175555,0.1898381702645472,0.2908874344249193,0.2191613003635986,0.051399744838980736,0.1421187348990952,0.2908874344249193,0.28117089315615296,0.07385362480853758,0.1421187348990952,0.3746533751191513,0.004573542692118261,0.005809030743154024,0,0,0,16.940000534057617,-0.0434781812659798,0.011599177303863284,0.0798668658615843,0.001460670604555
2023-05-11,16.799999237060547,18.190000534057617,16.6299991607666,16.93000030517578,0,3.486980204894263e-07,0.2908875623551263,0.2761175369122047,-0.0005905065795479558,0.2908875623551263,-0.04445167934890737,0.04209324617502963,0.09113771127378989,-0.10100574225300596,-0.0005237092940850729,0.2908874344249193,0.287552067015514,0.2423336213575171,0.1898381702645472,0.2815986192411644,0.05106429292026693,0.061572034234880633,0.0005905065795479558,0.15589433595937718,0.057303358902624925,0.04818860430433351,0.0005905065795479558,0.15589433595937718,0.047831625116402834,0.042761210428441554,0.0005905065795479558,0.15589433595937718,0.047084869062958695,0.04155513255700708,0.0005237092940850729,0.15589433595937718,0.2887058261428065,0.002125005806111035,0.2860858162736173,0.2908875623551263,0.25361127515303405,0.03893988957304407,0.1998952755039587,0.2908875623551263,0.219603630988073,0.05200038676630043,0.1421187348990952,0.2908875623551263,0.2809300473298449,0.07380384933697375,0.1421187348990952,0.3746533751191513,0.002899670343099968,0.0039968434145358995,0,0,0,16.93000030517578,-0.0005903322648502796,4.3979282660089325e-07,0.0739386380980536,0.0014831591908101
2023-05-12,16.829999923706055,17.920000076293945,16.3799991607666,17.030000686645508,0,3.4684099762963585e-05,0.282409250045249,0.2781756313697253,0.005889320823572408,0.282409250045249,-0.0005905065795479558,-0.04445167934890737,-0.15589433595937718,-0.0762332364986058,-0.06996623129446444,0.2908875623551263,0.2908874344249193,0.2881162506448553,0.1998952755039587,0.2680236992910952,0.021063289893105974,0.020709906243523243,0.0005905065795479558,0.04445167934890737,0.05026896733512158,0.05021012587311055,0.0005905065795479558,0.15589433595937718,0.04478034366540797,0.043384399129460564,0.0005905065795479558,0.15589433595937718,0.04457844500110167,0.04076335693909942,0.0005237092940850729,0.15589433595937718,0.28756442602288523,0.003565385632010333,0.282409250045249,0.2908875623551263,0.2618626726071631,0.034816812892273966,0.2007119911573229,0.2908875623551263,0.22028865721446125,0.05275935593240065,0.1421187348990952,0.2908875623551263,0.28001708152588406,0.07353588532363067,0.1421187348990952,0.3746533751191513,0.0029121412026382573,0.003983173871472797,0,0,0,17.030000686645508,0.005906696967935332,-0.029146355523879897,0.0673715348183414,0.0010892603006419
2023-05-15,17.440000534057617,18.15999984741211,17.079999923706055,17.1200008392334,0,2.778222594111296e-05,0.2793370296120422,0.2783026356513987,0.005270884739881243,0.2793370296120422,0.005889320823572408,-0.0005905065795479558,-0.012291696538472507,0.018832960510421604,-0.04187589550782356,0.282409250045249,0.2908875623551263,0.2860858162736173,0.2007119911573229,0.2534447717774985,0.01965912753338772,0.02166911233382897,0.0005905065795479558,0.04445167934890737,0.048912759758067546,0.05132437430910206,0.0005905065795479558,0.15589433595937718,0.04303724791455358,0.04423396728942871,0.0005905065795479558,0.15589433595937718,0.042400927168966096,0.04035035775606292,0.0005237092940850729,0.15589433595937718,0.28621466869057016,0.0051778962776789905,0.2793370296120422,0.2908875623551263,0.26972517645263505,0.027603646666364976,0.2238241647603642,0.2908875623551263,0.22152162187324906,0.05386392618398454,0.1421187348990952,0.2908875623551263,0.2786943459572891,0.07302260147931433,0.1421187348990952,0.3746533751191513,0.001355883084685954,0.0017471717049548246,0,0,0,17.1200008392334,0.005284800291198266,-0.010878611209493183,0.0629499414566385,0.0005790594132928
2023-05-16,17.540000915527344,18.299999237060547,17.260000228881836,17.989999771118164,0,0.0024570476431299,0.2836132151519001,0.2788136204582396,0.04956861550547842,0.2836132151519001,0.005270884739881243,0.005889320823572408,0.04209324617502963,0.10049800969856815,-0.0070546400908124696,0.2793370296120422,0.282409250045249,0.287552067015514,0.2238241647603642,0.2186219824405144,0.02115420139947748,0.023760856884508838,0.0005905065795479558,0.04956861550547842,0.04381982033875857,0.04805984047695966,0.0005905065795479558,0.15589433595937718,0.045061722934299574,0.04347109353285153,0.0005905065795479558,0.15589433595937718,0.04052381429939735,0.038018123710580505,0.0005237092940850729,0.15589433595937718,0.2854268983178474,0.005222988964261792,0.2793370296120422,0.2908875623551263,0.27570408149178866,0.02257371498348261,0.2258185680371458,0.2908875623551263,0.22461644247855317,0.05553029475878772,0.1421187348990952,0.2908875623551263,0.27708563120998225,0.07212552661155422,0.1421187348990952,0.3746533751191513,0.0012347090682932147,0.0014637812543389004,0,0,0,17.989999771118164,0.050817692128321434,0.015308337551225737,0.0599134106465307,0.0005637296548236
2023-05-17,17.959999084472656,18.26000022888184,16.68000030517578,16.8700008392334,0,0.0041318012742815,0.2907194142673049,0.2827838558968654,-0.06427908893475065,0.2907194142673049,0.04956861550547842,0.005270884739881243,-0.04445167934890737,0.031010206443529142,-0.007104875168131741,0.2836132151519001,0.2793370296120422,0.2908874344249193,0.2258185680371458,0.1924258770848931,0.025119683316646137,0.029566330054190314,0.0005905065795479558,0.06427908893475065,0.047146708587880726,0.04822579762505395,0.0005905065795479558,0.15589433595937718,0.047784304542233806,0.04275958539300907,0.0005905065795479558,0.15589433595937718,0.03957781136197279,0.036877041443698855,0.0005237092940850729,0.15589433595937718,0.28539329428632454,0.005179432382683323,0.2793370296120422,0.2908875623551263,0.2821941661148045,0.01453668636774001,0.2423336213575171,0.2908875623551263,0.22929708710628705,0.05680913922167106,0.1421187348990952,0.2908875623551263,0.27533078816226725,0.07083379934810519,0.1421187348990952,0.3746533751191513,0.0029541696748502533,0.002581067019424155,0,0,0,16.8700008392334,-0.062256750757876844,0.02505595203523514,0.0630223253866482,0.0006706526657265
2023-05-18,16.920000076293945,17.149999618530273,16.049999237060547,16.049999237060547,0,0.0024828439608049,0.2941197969151468,0.2802312747144212,-0.04982814426410975,0.2941197969151468,-0.06427908893475065,0.04956861550547842,-0.0005905065795479558,0.09113771127378989,-0.022229864041926728,0.2907194142673049,0.2836132151519001,0.2908875623551263,0.2423336213575171,0.1857965550173284,0.03496721085355849,0.027480129318903146,0.005270884739881243,0.06427908893475065,0.043015751886912715,0.0457443156838764,0.0005905065795479558,0.15589433595937718,0.04909850836233776,0.04235712510656819,0.0005905065795479558,0.15589433595937718,0.03945976296770812,0.0368350817895217,0.0005237092940850729,0.15589433595937718,0.2860397411983286,0.006147793866419603,0.2793370296120422,0.2941197969151468,0.2873727836705675,0.0045584366074334914,0.2793370296120422,0.2941197969151468,0.23445533672046887,0.0575745147944639,0.1421187348990952,0.2941197969151468,0.27389623965270943,0.06979652958937314,0.1421187348990952,0.3746533751191513,0.0015849007099670205,0.0011207195834462384,0,0,0,16.049999237060547,-0.04860708721874096,0.01169644158926153,0.0660102039718795,0.0007937430777301
2023-05-19,16.1299991607666,17.360000610351562,15.850000381469728,16.809999465942383,0,0.0021404607372939,0.2947261393042956,0.2814395055727637,0.04626511360943519,0.2947261393042956,-0.04982814426410975,-0.06427908893475065,0.005889320823572408,-0.15589433595937718,0.042230539725252036,0.2941197969151468,0.2907194142673049,0.282409250045249,0.2881162506448553,0.1464977659448727,0.04304236941073105,0.022230092324383464,0.005270884739881243,0.06427908893475065,0.03205282965191851,0.02333335411086994,0.0005905065795479558,0.06427908893475065,0.04929063092825124,0.0423335593505957,0.0005905065795479558,0.15589433595937718,0.03766063476890813,0.03448418136669518,0.0005237092940850729,0.15589433595937718,0.28850311905013787,0.006765969471088209,0.2793370296120422,0.2947261393042956,0.2880337725365115,0.005122544201437001,0.2793370296120422,0.2947261393042956,0.2415138306899652,0.05529297486310882,0.1421187348990952,0.2947261393042956,0.2719932102285462,0.06805011742468939,0.1421187348990952,0.3556037778309256,0.0029866882073677973,0.0034817515179518203,0,0,0,16.809999465942383,0.0473520414335562,0.0020615490541893156,0.0653473164417277,0.0008876238144428
2023-05-22,17.450000762939453,18.1299991607666,16.81999969482422,17.209999084472656,0,0.0005530324215956,0.2947217108280895,0.2822571138464815,0.023516641375751046,0.2947217108280895,0.04626511360943519,-0.04982814426410975,0.005270884739881243,-0.012291696538472507,-0.02357207622113,0.2947261393042956,0.2941197969151468,0.2793370296120422,0.2860858162736173,0.1427945603583864,0.046691520737905015,0.014702852554990237,0.023516641375751046,0.06427908893475065,0.03317532413564637,0.022533365178153332,0.0005905065795479558,0.06427908893475065,0.04928799117370939,0.04233524493888218,0.0005905065795479558,0.15589433595937718,0.03726018599723786,0.034549953922645205,0.0005237092940850729,0.15589433595937718,0.29158005529334735,0.004754718089029105,0.2836132151519001,0.2947261393042956,0.28889736199195876,0.005473575404464766,0.2793370296120422,0.2947261393042956,0.24874845690280822,0.05154255979916532,0.1421187348990952,0.2947261393042956,0.27061680133655236,0.06695725911531633,0.1421187348990952,0.3556037778309256,0.002028754307008017,0.002738359957654876,0,0,0,17.209999084472656,0.02379533796777844,-1.5025732758355836e-05,0.0657976168765988,0.0009593234649002
2023-05-23,17.350000381469727,19.309999465942383,17.299999237060547,18.530000686645508,0,0.0054612869046173,0.3037619718340754,0.2852551152116598,0.07390052032710859,0.3037619718340754,0.023516641375751046,0.04626511360943519,0.04956861550547842,0.04209324617502963,0.007130091551149409,0.2947217108280895,0.2947261393042956,0.2836132151519001,0.287552067015514,0.1421187348990952,0.05155790170223105,0.01922458815494519,0.023516641375751046,0.07390052032710859,0.036356051550854265,0.025922137511963185,0.0005905065795479558,0.07390052032710859,0.052467535401136016,0.04151002760783632,0.0005905065795479558,0.15589433595937718,0.03864827083466812,0.03482854839815623,0.0005237092940850729,0.15589433595937718,0.2956098066297824,0.004851892569476554,0.2907194142673049,0.3037619718340754,0.29051835247381497,0.007168689289288253,0.2793370296120422,0.3037619718340754,0.256445753899712,0.0466610558288627,0.1637103947761997,0.3037619718340754,0.26946971271112813,0.06593496089551823,0.1421187348990952,0.3556037778309256,0.004357538267537669,0.004368388975029858,0,0,0,18.530000686645508,0.07669969043541625,0.030673888871590504,0.0630475409996974,0.0009420910232884
2023-05-24,18.799999237060547,20.809999465942383,18.799999237060547,20.030000686645508,0,0.0060590821963446,0.2954730323922687,0.2799901045873127,0.07784010660542995,0.2954730323922687,0.07390052032710859,0.023516641375751046,-0.06427908893475065,-0.04445167934890737,0.10500526109575503,0.3037619718340754,0.2947217108280895,0.2907194142673049,0.2908874344249193,0.1722909873647614,0.054270105236366904,0.022195070448328445,0.023516641375751046,0.07784010660542995,0.03969489427650652,0.02904311707628701,0.0005905065795479558,0.07784010660542995,0.05117395661588244,0.04019332178414331,0.0005905065795479558,0.15589433595937718,0.03956735808432789,0.035349927559081035,0.0005237092940850729,0.15589433595937718,0.2965605302547752,0.004054221216844354,0.2941197969151468,0.3037619718340754,0.2909769122705499,0.007339549001229701,0.2793370296120422,0.3037619718340754,0.2623115655676886,0.04316458251869278,0.1637103947761997,0.3037619718340754,0.26816821235391,0.06483415107110041,0.1421187348990952,0.3556037778309256,0.0037213753584569033,0.0036074442198641924,0,0,0,20.030000686645508,0.0809498081174409,-0.027287614021462736,0.0701035823782728,0.0010952612468146
2023-05-25,19.540000915527344,19.950000762939453,18.700000762939453,19.13999938964844,0,0.00206577793156,0.298918020604045,0.2771113118072443,-0.04545082982256865,0.298918020604045,0.07784010660542995,0.07390052032710859,-0.04982814426410975,-0.0005905065795479558,0.004255321468758844,0.2954730323922687,0.3037619718340754,0.2941197969151468,0.2908875623551263,0.1637103947761997,0.053394642348058685,0.022498339016616298,0.023516641375751046,0.07784010660542995,0.04418092660080859,0.025591354100493922,0.005270884739881243,0.07784010660542995,0.053135647489873386,0.03876896008684663,0.0005905065795479558,0.15589433595937718,0.03936707363125959,0.035290738084147934,0.0005237092940850729,0.15589433595937718,0.2975201749925548,0.003896884335544031,0.2947217108280895,0.3037619718340754,0.2917799580954417,0.0077561818216983006,0.2793370296120422,0.3037619718340754,0.2687500239404431,0.03742388053006102,0.1898381702645472,0.3037619718340754,0.26687130061103437,0.0636213253867715,0.1421187348990952,0.3556037778309256,0.0015100749805717236,0.0019281514995766402,0,0,0,19.13999938964844,-0.0444334132045463,0.0116592305696539,0.0751730939002447,0.0011616426179278
2023-05-26,19.06999969482422,19.559999465942383,17.270000457763672,17.950000762939453,0,0.0041203813521451,0.2885657714038598,0.2810032203632828,-0.06419019669813375,0.2885657714038598,-0.04545082982256865,0.07784010660542995,0.04626511360943519,0.005889320823572408,-0.10100574225300596,0.298918020604045,0.2954730323922687,0.2947261393042956,0.282409250045249,0.1898381702645472,0.056979658965798395,0.022506405349197876,0.023516641375751046,0.07784010660542995,0.05001101418826472,0.02233204286402583,0.005270884739881243,0.07784010660542995,0.05138252627297471,0.037300643624375136,0.0005905065795479558,0.15589433595937718,0.04015588828431965,0.035470334575694575,0.0005237092940850729,0.15589433595937718,0.2962881014124677,0.005601953047077702,0.2885657714038598,0.3037619718340754,0.2923956102313028,0.007150413812917514,0.2793370296120422,0.3037619718340754,0.2734513382804104,0.03294872561158221,0.1998952755039587,0.3037619718340754,0.26533387325766117,0.06225127582760814,0.1421187348990952,0.3556037778309256,0.005591945196787324,0.0063369211040899395,0,0,0,17.950000762939453,-0.06217338895802571,-0.03463240248702859,0.0708037457424645,0.0011038437486885
2023-05-30,17.559999465942383,18.34000015258789,16.979999542236328,17.459999084472656,0,0.0007660528333013,0.2796868801215989,0.2761652775835735,-0.027677659462124193,0.2796868801215989,-0.06419019669813375,-0.04545082982256865,0.023516641375751046,0.005270884739881243,-0.0762332364986058,0.2885657714038598,0.298918020604045,0.2947217108280895,0.2793370296120422,0.1998952755039587,0.057811862583073026,0.020985256380064137,0.027677659462124193,0.07784010660542995,0.05225169166048902,0.018059698660111742,0.023516641375751046,0.07784010660542995,0.04907035593790415,0.03718793785814739,0.0005905065795479558,0.15589433595937718,0.03977925728275934,0.03551795185478199,0.0005237092940850729,0.15589433595937718,0.29328113527116956,0.009400335815512634,0.2796868801215989,0.3037619718340754,0.29243059528225845,0.007079931049078205,0.2796868801215989,0.3037619718340754,0.277250938500298,0.02831746969714648,0.2007119911573229,0.3037619718340754,0.26352632807410575,0.06064776450956788,0.1421187348990952,0.3555949131615979,0.002141119508936839,0.002955622445942424,0,0,0,17.459999084472656,-0.027298142486906207,-0.030769038334191423,0.0708253081245894,0.0011807683111839
